Data,Path.Poison,Rate,Train.Clean,Test.Clean,Train.Poison,Test.Poison,key,file,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1,t2,t3,t4
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.10.csv,0.1,0.99765625,0.865625,0.996875,0.825,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.10.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.10.csv,0.999936599386847,0.00017576580183387147,0.6035893348884256,0.8858299941360438,0.988211580688226,0.016948233315269855,0.5748822364181476,,0.11545278514806377,,0.990625,,0.94296875,,0.8222854662695477,0.19989725606031153,0.18440765504264744,,0.30625,,0.296875,,0.997470703125,0.46796875,0.4838281772420959,0.042052053141808085,0.33125,0.47084672452767073,0.35,0.47715602619955017,0.9890625,0.01171875,0.0109375,0.9333333333333333
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.15.csv,0.15,0.99765625,0.865625,0.99765625,0.759375,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.15.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.15.csv,0.9998872865145767,0.00031245117950318146,0.6028514768254098,0.8864591477716967,0.9892818217093569,0.014197225853982687,0.5972423477547015,,0.1327076543697854,,0.99375,,0.9484375,,0.822803725209414,0.1995313335635463,0.18667463166586729,,0.30078125,,0.303125,,0.9975653076171875,0.48984375,0.4863429278381342,0.043590076687850164,0.35234375,0.4778870689038245,0.35390625,0.4783674255866431,0.9890625,0.01171875,0.0109375,0.9333333333333333
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.20.csv,0.2,0.99765625,0.865625,0.99609375,0.765625,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.20.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.20.csv,0.9999718221790316,7.812194836132047e-05,0.6089816299648443,0.8876808053166536,0.9901943895330357,0.013417421352397221,0.6279642395311557,,0.16352527361477706,,0.9921875,,0.95234375,,0.8202249487245027,0.2015161384223922,0.18270047189963368,,0.32499999999999996,,0.32109374999999996,,0.997840576171875,0.54140625,0.4896214435211553,0.042411699751255034,0.4,0.4900894271445829,0.328125,0.46971411796882767,0.9921875,0.01171875,0.0109375,0.9333333333333333
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.25.csv,0.25,0.99765625,0.865625,0.996875,0.703125,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.25.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.25.csv,0.99942932759125,0.001580780827665662,0.6158395422375645,0.8901778733385457,0.9948368080128832,0.007069590846350164,0.774480560881376,,0.136982781752512,,0.99140625,,0.9453125,,0.8165621111423021,0.20251923747139328,0.19827532964353,,0.3578125,,0.375,,0.9980657958984375,0.5796875,0.4919905383322905,0.04103922520768146,0.41328125,0.4926149042624325,0.3734375,0.48390585334573855,0.99296875,0.01171875,0.0109375,0.9333333333333333
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.30.csv,0.3,0.99765625,0.865625,0.99765625,0.7,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.30.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.30.csv,0.9995491108252484,0.0012492192379761624,0.6177271519238985,0.8909169761532447,0.9954685554686439,0.004523966360900024,0.7940896354964485,,0.16885130635584375,,0.98984375,,0.9453125,,0.8249370136758124,0.19402079287858823,0.18306758232773424,,0.3828125,,0.3671875,,0.998167724609375,0.6046875,0.49324854794531775,0.04105949071399957,0.44140625,0.49674898425865105,0.378125,0.4851085818661182,0.98984375,0.01171875,0.0109375,0.9333333333333333
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.35.csv,0.35,0.99765625,0.865625,0.996875,0.65,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.35.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.35.csv,0.9989853671667238,0.0028085504758931235,0.62016167652887,0.8915583463643472,0.9977664204056715,0.003451375314195349,0.8810442429976649,,0.15096954265985496,,0.99296875,,0.9390625,,0.8125718318629908,0.20268909019647488,0.18145866880877626,,0.42656249999999996,,0.41015625,,0.9983331298828125,0.6359375,0.49766018426936454,0.040343401700088315,0.47734375,0.49968165686718846,0.3625,0.48091000525139743,0.99609375,0.01171875,0.0109375,0.9333333333333333
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.40.csv,0.4,0.99765625,0.865625,0.99609375,0.61875,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.40.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.40.csv,0.999936599386847,0.00017576580183387147,0.6227251366590139,0.8924403831118061,0.9986046700846806,0.0019433609331731918,0.9247294112328369,,0.13795012174168153,,0.9921875,,0.94296875,,0.8259530365728059,0.19400173853229782,0.16848422098000682,,0.44453125000000004,,0.44218749999999996,,0.998389892578125,0.66484375,0.499875648684284,0.04026917226673872,0.5,0.5001954270154747,0.36328125,0.4811328652773983,0.99375,0.01171875,0.0109375,0.9333333333333333
f14_i11_r03_c03_w4_n3000_1,poisoned_data/random_flip_svm/f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.00.csv,0.0,0.9970833333333332,0.9716666666666668,0.9970833333333332,0.9716666666666668,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.00.csv,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.00.csv,0.9704610379873281,0.07816015865855586,0.49626977321214605,0.8623023482006391,0.9358278901620309,0.0749097269167503,0.23622370563956005,,0.04006315159737934,,0.9658333333333333,,0.86875,,0.7520793241751447,0.23814258383704698,0.11424821760699311,,0.1725,,0.12624999999999997,,0.9894793402777777,0.12375,0.40278867634806553,0.06657092059453185,0.07125,0.2572955912153526,0.25,0.4331029410725034,0.5404166666666667,0.005833333333333334,0.004166666666666667,0.7142857142857143
f14_i11_r03_c03_w4_n3000_1,poisoned_data/random_flip_svm/f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.05.csv,0.05,0.9970833333333332,0.9716666666666668,0.9833333333333332,0.94,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.05.csv,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.05.csv,0.9723942285650942,0.07326413140338628,0.504999419299698,0.8689228150618313,0.9498981861264328,0.05908118821662866,0.31450380127271377,,0.0692219928735004,,0.9866666666666667,,0.9429166666666666,,0.758122372980846,0.23447140774806094,0.13764717570432905,,0.20291666666666663,,0.15500000000000003,,0.9962104166666667,0.23958333333333334,0.4388269561351001,0.06637527054201912,0.14708333333333334,0.3542627823218896,0.28708333333333336,0.4524950898166564,0.7233333333333334,0.005833333333333334,0.004166666666666667,0.7142857142857143
f14_i11_r03_c03_w4_n3000_1,poisoned_data/random_flip_svm/f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.10.csv,0.1,0.9970833333333332,0.9716666666666668,0.96875,0.9183333333333332,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.10.csv,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.10.csv,0.9802712184056898,0.053006887488135646,0.5122225964483985,0.8746863276365152,0.9596369698206278,0.04733408411610904,0.38849680633821115,,0.13121695463676836,,0.9954166666666666,,0.96875,,0.7621079013750082,0.2366858038260829,0.1539942331762123,,0.23583333333333334,,0.19333333333333336,,0.9974614583333333,0.33708333333333335,0.45604975960536726,0.06657450737911427,0.22416666666666665,0.41711924843739745,0.31958333333333333,0.4664123371552901,0.7966666666666666,0.005833333333333334,0.004166666666666667,0.7142857142857143
f14_i11_r03_c03_w4_n3000_1,poisoned_data/random_flip_svm/f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.15.csv,0.15,0.9970833333333332,0.9716666666666668,0.9554166666666668,0.885,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.15.csv,f14_i11_r03_c03_w4_n3000_1_randomlabelflip_svm_0.15.csv,0.9851291505957122,0.04026173393286814,0.520719960443415,0.879448728636932,0.9685586736593919,0.03552150168887568,0.47983171184682966,,0.10442831201380594,,0.9941666666666666,,0.965,,0.7772242572786977,0.22756010696439796,0.1662351458070903,,0.27208333333333334,,0.2520833333333333,,0.9981392361111111,0.425,0.4683482084805717,0.06427499993883554,0.2916666666666667,0.4546243947267596,0.3441666666666667,0.4751947598060366,0.86375,0.005833333333333334,0.004166666666666667,0.7142857142857143
