Data,Path.Poison,Rate,Train.Clean,Test.Clean,Train.Poison,Test.Poison,key,file,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1,t2,t3,t4
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.05.csv,0.05,0.9620535714285714,0.95,0.9517857142857142,0.8910714285714286,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.05.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.05.csv,0.9784725295305792,0.05767665983560555,0.3523348704608539,0.8760623365022651,0.9364177482844636,0.060127364849260234,0.5181955825649297,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.722991977869162,0.29572931404682784,0.18361660033971705,,0.28928571428571426,,0.24642857142857144,,0.98740234375,0.1611607142857143,0.3188277442238282,0.13575161059762703,0.09241071428571429,0.28966952427365245,0.35848214285714286,0.47966176452325493,0.26473214285714286,0.002232142857142857,0.0017857142857142857,0.8
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.10.csv,0.1,0.9620535714285714,0.95,0.9486607142857144,0.8607142857142858,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.10.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.10.csv,0.9871953020492525,0.03478142348313995,0.3492378709243953,0.8802702099151407,0.9389808581084912,0.047267745295862286,0.549212180972659,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.7838501289534926,0.28468180189191455,0.18230601633219656,,0.31607142857142856,,0.25982142857142854,,0.9886912069515306,0.175,0.32711507829779285,0.13696905656588418,0.1,0.30006698671513654,0.3919642857142857,0.4882977867183149,0.29776785714285714,0.002232142857142857,0.0017857142857142857,0.8
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.15.csv,0.15,0.9620535714285714,0.95,0.9491071428571428,0.8089285714285714,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.15.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.15.csv,0.9974170415186169,0.007131685160486678,0.34930540604982574,0.8810458272187839,0.9319846066160329,0.04223253956759735,0.5400199673097454,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.7998205171472084,0.28546718455871406,0.17156662317240323,,0.3303571428571429,,0.2973214285714286,,0.9886926020408163,0.18392857142857144,0.33097617058195,0.13846226391587255,0.10401785714285715,0.3053518747845531,0.3919642857142857,0.4882977867183149,0.3066964285714286,0.002232142857142857,0.0017857142857142857,0.8
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.20.csv,0.2,0.9620535714285714,0.95,0.95625,0.7571428571428571,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.20.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.20.csv,0.9996957751407473,0.0008430755843558124,0.3519061652400767,0.8778978976583934,0.9198464704564687,0.048086550422861085,0.47684144260360384,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.8046073642743387,0.28671166020739275,0.17329040248185434,,0.25535714285714284,,0.24732142857142858,,0.9882657047193878,0.18928571428571428,0.32975571553237526,0.13877523899645958,0.10401785714285715,0.3053518747845531,0.3825892857142857,0.48612778594834444,0.31026785714285715,0.002232142857142857,0.0017857142857142857,0.8
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.25.csv,0.25,0.9620535714285714,0.95,0.9482142857142856,0.7285714285714285,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.25.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.25.csv,0.9969333646963222,0.008460549848419818,0.353568667415343,0.8764280131436228,0.9181896602442773,0.05906461681695772,0.45060367465059586,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.782407835017782,0.28641080982500206,0.17358960768464982,,0.24419642857142854,,0.21919642857142863,,0.9878559470663265,0.19196428571428573,0.32854225712857993,0.13922970970044357,0.10223214285714285,0.3030209954192967,0.37008928571428573,0.48293615070274676,0.3169642857142857,0.002232142857142857,0.0017857142857142857,0.8
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.30.csv,0.3,0.9620535714285714,0.95,0.9504464285714286,0.6732142857142858,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.30.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.30.csv,0.9882085645267562,0.03208066210194316,0.3550484143868108,0.8764248229439163,0.9204011050439508,0.06232500233660853,0.4493870035207412,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.7610478021354696,0.2836052129126221,0.1662041746267794,,0.23794642857142856,,0.22232142857142856,,0.9878571428571429,0.20044642857142858,0.330006526423219,0.1391396764934139,0.10669642857142857,0.3087958384432212,0.3450892857142857,0.47550353280598023,0.31294642857142857,0.002232142857142857,0.0017857142857142857,0.8
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.35.csv,0.35,0.9620535714285714,0.95,0.9517857142857142,0.6375,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.35.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.35.csv,0.9974170415186169,0.007131685160486678,0.3637655195436742,0.8827641485356983,0.9331375799579489,0.06246577151566883,0.5046985744288824,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.7424050189421264,0.28566339070616403,0.180177917635028,,0.27544642857142854,,0.24241071428571426,,0.9901777742346939,0.21428571428571427,0.3394500076031128,0.13463987491268012,0.11116071428571428,0.3144012380994567,0.3892857142857143,0.4876971696841549,0.3455357142857143,0.002232142857142857,0.0017857142857142857,0.8
f05_i04_r01_c02_w6_n2800_1,poisoned_data/alfa_svm/f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.40.csv,0.4,0.9620535714285714,0.95,0.953125,0.5857142857142857,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.40.csv,f05_i04_r01_c02_w6_n2800_1_alfa_svm_0.40.csv,0.9945825340958242,0.01488990820606606,0.37202504970257955,0.8884339309640783,0.9488442386728394,0.051493769860192204,0.5657370333970753,,0.4290064820352827,,0.9875,,0.9705357142857143,,0.7511386407374705,0.27869131291610166,0.18402935864519387,,0.2946428571428571,,0.25535714285714284,,0.9909650031887756,0.21696428571428572,0.34332589446450656,0.13119119415194339,0.10669642857142857,0.3087958384432212,0.41785714285714287,0.4933165255804533,0.3625,0.002232142857142857,0.0017857142857142857,0.8
f14_i07_r05_c06_w4_n2600_1,poisoned_data/alfa_svm/f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.00.csv,0.0,0.9923076923076924,0.8365384615384616,0.9923076923076924,0.8365384615384616,f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.00.csv,f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.00.csv,0.9674756088157445,0.0856637168141593,0.5245011168260425,0.8847356347356348,0.9880387307163343,0.015120259214498891,0.7308624625495063,,0.06325063600495097,,0.99375,,0.9432692307692307,,0.7659254160545879,0.21694901354496787,0.18603499378943478,,0.35144230769230766,,0.33125000000000004,,0.9965539478550296,0.3057692307692308,0.44201851105790707,0.06769146691496235,0.18269230769230768,0.38650698491443775,0.35865384615384616,0.4797206532263387,0.7740384615384616,0.006730769230769231,0.0038461538461538464,0.5714285714285714
f14_i07_r05_c06_w4_n2600_1,poisoned_data/alfa_svm/f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.05.csv,0.05,0.9923076923076924,0.8365384615384616,0.98125,0.7846153846153846,f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.05.csv,f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.05.csv,0.9787647111319566,0.05691988746806731,0.533872429392801,0.8886201761201761,0.9910737444056521,0.011091626743572988,0.8083947201802163,,0.06325063600495097,,0.99375,,0.9432692307692307,,0.7769836078169299,0.2124746013562564,0.1970754869002267,,0.3817307692307692,,0.3764423076923077,,0.997837000739645,0.40528846153846154,0.4591559157327431,0.06541811606837925,0.24951923076923077,0.4328388338625084,0.40384615384615385,0.49078533074068226,0.8442307692307692,0.006730769230769231,0.0038461538461538464,0.5714285714285714
f14_i07_r05_c06_w4_n2600_1,poisoned_data/alfa_svm/f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.10.csv,0.1,0.9923076923076924,0.8365384615384616,0.9875,0.7076923076923077,f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.10.csv,f14_i07_r05_c06_w4_n2600_1_alfa_svm_0.10.csv,0.9837082626231858,0.044009779951100336,0.5389640024288074,0.8905131905131906,0.993379307877026,0.007974770319672472,0.8631311061386804,,0.06325063600495097,,0.99375,,0.9432692307692307,,0.7805975475828812,0.21493219517470966,0.29818772996855714,,0.42500000000000004,,0.42500000000000004,,0.9983413461538462,0.48653846153846153,0.47128913615842705,0.06406434053742956,0.31634615384615383,0.46516157555766724,0.41201923076923075,0.49231688080535196,0.8798076923076923,0.006730769230769231,0.0038461538461538464,0.5714285714285714
